Order ID,Order Date,Customer Name,Region,Product,Category,Sales,Quantity,Discount,Profit
AO-1610-479520,2024-10-17,,Central,Laptop,Technology,1608.34,3,0.41,-17.43
PU-9746-721302,2023-11-15,Lisa Powers,West,Chair,Furniture,1209.62,7,0.45,64.71
RF-6900-466091,2022-07-21,Rhonda Fisher,South,Paper,Office Supplies,99.62,8,0.11,-28.25
Wa-7284-352035,2023-08-12,Stephanie Ware,South,Stapler,Office Supplies,197.24,1,0.06,-23.75
QD-9729-363851,2023-11-13,Rachel Hall,Central,Laptop,Technology,709.6,6,0.01,-47.57
Xd-9569-174536,2021-02-21,Todd Miller,West,Bookcase,Furniture,,4,0.35,0.0
lx-4599-846023,2021-01-06,Yesenia Olson,West,Paper,Office Supplies,1047.53,10,0.05,419.01
Aq-1934-020695,2021-12-15,Julie Tate,South,Phone,Technology,1509.68,7,0.42,365.67
rd-1591-328775,2020-04-26,Shane Burton,East,Stapler,Office Supplies,910.85,8,0.39,-212.41
iG-0303-781085,2020-10-04,Amanda Stanton,Central,Paper,Office Supplies,1360.41,2,0.23,-44.6
uZ-3530-482122,2020-09-26,Bryce Robles,East,Desk,Furniture,476.32,9,0.02,235.55
Mg-6550-464957,2025-03-22,Angela Roberts,East,Pen,Office Supplies,496.9,3,0.0,139.26
iC-3846-804123,2023-11-21,William Peterson,South,Monitor,Technology,1732.84,1,0.0,220.49
bB-1681-436081,2024-04-06,Amy White,East,Stapler,Office Supplies,1535.65,7,0.08,291.46
DK-8787-183415,2023-07-20,Krystal Swanson,South,Bookcase,Furniture,753.05,7,0.13,-32.49
wR-3839-824390,2025-03-01,William Perry,Central,Bookcase,Furniture,1518.79,2,0.09,-120.5
eg-2818-553371,2021-09-28,Julia Garcia,South,Printer,Technology,1030.23,3,0.16,205.27
ZI-7715-644840,2020-10-05,Dylan Williams,South,Phone,Technology,799.05,7,0.28,268.81
sQ-5959-652080,2023-09-25,Kristin Edwards,East,Paper,Office Supplies,1635.86,7,0.11,612.83
Cm-4721-141684,2024-06-15,Robin Gray,Central,Pen,Office Supplies,1757.29,7,0.28,-369.43
My-4722-242299,2020-07-07,Justin Robinson,West,Label,Office Supplies,1525.88,5,0.45,382.87
gO-5777-005055,2020-08-31,Tyler Camacho,South,Phone,Technology,199.01,3,0.37,50.44
Kc-5007-666795,2020-07-04,Regina Lopez,West,Laptop,Technology,152.52,4,0.32,68.05
cj-9466-483829,2021-01-25,Amy Estrada,Central,Printer,Technology,574.22,8,0.11,141.3
Mp-4360-532472,2022-06-13,Ellen Young,East,Printer,Technology,1024.24,4,0.15,236.7
fR-4413-886057,2024-03-21,Kyle Carter,Central,Monitor,Technology,261.53,7,0.04,-62.55
hA-1370-899226,2025-01-11,Jeff Duncan,West,Phone,Technology,1255.89,9,0.18,-114.34
PI-9617-680189,2020-09-27,Amanda Oconnor,Central,Monitor,Technology,1055.89,10,0.08,351.99
bs-6115-010534,2022-07-05,Ernest Neal,East,Phone,Technology,967.45,8,0.13,381.02
rv-1315-581686,2021-08-25,Susan Brooks,Central,Table,Furniture,,2,0.19,0.0
dB-8795-321882,2020-07-20,Edgar May DDS,East,Phone,Technology,230.22,6,0.05,-59.17
Vd-3121-092439,2024-08-11,Jason Bell,Central,Bookcase,Furniture,784.62,7,0.29,-23.58
ba-5228-314793,2022-06-03,Megan Smith,East,Label,Office Supplies,224.85,2,0.41,-38.54
kH-7443-082536,2023-11-08,Michael Newton,East,Pen,Office Supplies,1530.69,9,0.36,-276.15
St-8760-379624,2021-02-09,Justin Vargas,South,Bookcase,Furniture,1419.7,10,0.49,-270.33
wG-8041-558720,2020-08-12,Alicia Best,East,Bookcase,Furniture,915.45,2,0.06,80.03
aT-8789-274425,2023-04-04,Shannon Lopez,East,Monitor,Technology,240.63,4,0.19,-35.75
Oz-0199-448285,2024-03-16,Isaac Lewis,West,Paper,Office Supplies,293.21,1,0.41,93.63
aS-1883-839551,2020-10-04,Thomas Odonnell,East,Phone,Technology,526.88,10,0.29,106.47
Se-0975-973834,2021-07-21,Robert Briggs,South,Chair,Furniture,262.19,10,0.16,10.29
ws-1292-512654,2022-11-08,Michael Hudson,West,Chair,Furniture,,9,,0.0
ui-1207-550126,2023-11-11,Matthew Bennett,East,Bookcase,Furniture,1956.89,8,0.29,-107.41
Rh-9730-205821,2023-10-30,Derrick Knox,East,Bookcase,Furniture,,8,0.31,0.0
jG-3140-257605,2024-10-16,Tara Waters,Central,Chair,Furniture,365.74,6,0.06,13.7
Lw-3546-134509,2021-07-25,Vincent Wright,West,Pen,Office Supplies,761.53,7,0.44,344.93
lz-3969-737042,2021-08-10,Candice Rogers,South,Pen,Office Supplies,674.74,3,,-66.62
Ec-6500-145855,2020-05-12,Bernard Green,West,Desk,Furniture,1382.3,1,0.49,-179.59
Ek-8077-034164,2021-05-01,,East,Phone,Technology,1317.93,4,0.14,-339.57
pa-6351-896730,2023-02-27,Derek Smith,East,Label,Office Supplies,1577.42,1,0.06,469.18
Ss-4098-747115,2021-05-07,Jon Quinn,East,Chair,Furniture,1740.12,1,0.49,798.68
Dg-1846-733368,2023-07-28,Lorraine Trevino,West,Chair,Furniture,1941.18,4,0.41,72.77
SV-7897-316958,2022-02-19,David Chavez,East,Bookcase,Furniture,,5,0.47,0.0
rq-0219-099620,2022-07-05,David Booth,Central,Laptop,Technology,1046.78,5,0.13,254.8
nZ-2931-626407,2022-10-14,Jennifer Mcdaniel,East,Chair,Furniture,1951.9,9,0.07,-393.76
oe-7450-451320,2020-08-26,Michael Cruz,Central,Printer,Technology,1170.37,5,0.04,222.26
LI-7421-287581,2023-04-15,Paul Mack,East,Table,Furniture,1378.21,9,0.05,515.37
jr-7973-727515,2023-12-15,David Herrera,South,Laptop,Technology,1340.11,10,0.12,-220.14
cu-1592-595874,2021-12-24,Alison Cline,East,Stapler,Office Supplies,543.46,5,0.08,121.51
Uq-9460-154941,2022-02-08,Zachary Anderson,Central,Paper,Office Supplies,1711.61,7,0.39,-314.8
Iz-8953-200840,2021-05-14,Tracy Austin,East,Label,Office Supplies,1855.99,2,0.08,-509.73
EH-9045-500323,2023-09-23,Shawn Duncan,East,Paper,Office Supplies,636.42,6,0.46,-117.28
lI-1713-286611,2022-02-21,Lisa Roberts,West,Pen,Office Supplies,140.86,8,0.35,7.81
Vr-4773-235106,2023-11-29,Andrea Ray,Central,Table,Furniture,454.99,9,0.13,92.38
yc-5722-228449,2021-10-14,Jill Reeves,Central,Bookcase,Furniture,947.53,9,,342.31
Au-9626-161458,2024-08-13,Gina White,West,Laptop,Technology,225.86,4,0.16,12.29
Kk-2893-860262,2023-09-21,Dr. Cynthia Schwartz DVM,Central,Paper,Office Supplies,443.55,6,0.0,193.26
yN-7975-357914,2021-02-19,Christopher Lewis,South,Laptop,Technology,928.59,7,0.15,51.62
SG-0561-199729,2020-07-01,Jeff Hall,East,Paper,Office Supplies,1802.9,8,0.43,235.18
JF-5028-028430,2023-07-19,Tracy Bell,West,Phone,Technology,201.14,10,0.21,-55.49
aV-9158-274281,2023-08-09,Haley Quinn,East,Chair,Furniture,,3,,0.0
Mz-4142-296496,2022-05-27,Amy Williams,Central,Monitor,Technology,1689.41,8,0.5,634.36
qH-0008-767941,2025-04-09,Melissa Hartman,West,Phone,Technology,697.3,10,0.29,326.82
Ik-3444-715706,2023-12-27,Ashley Adkins,Central,Bookcase,Furniture,1983.17,5,0.26,763.77
Jz-1535-541851,2025-03-07,Kimberly Ramos,East,Table,Furniture,1330.18,2,0.27,184.45
kb-6531-997789,2024-03-12,Craig Strickland,Central,Stapler,Office Supplies,1709.19,6,0.45,-169.4
Du-9523-872296,2024-03-28,Laura Brock,Central,Label,Office Supplies,334.44,7,0.04,-34.09
Al-0756-757945,2021-06-28,Jennifer Juarez,East,Chair,Furniture,1020.83,7,0.06,160.82
Ge-0627-721403,2023-05-30,Noah Mccoy,Central,Printer,Technology,1210.43,8,0.27,98.62
oP-9385-197537,2021-11-10,Bryan Vasquez,East,Pen,Office Supplies,858.29,8,0.42,298.91
NX-7156-673727,2025-02-21,Christopher Williams,West,Laptop,Technology,1194.54,2,,19.91
kz-8534-924518,2020-09-19,David Lowe,West,Pen,Office Supplies,507.19,6,0.08,-96.41
qb-8234-362396,2023-08-21,Robert Bryan,South,Bookcase,Furniture,382.01,2,0.18,3.38
TL-4618-678431,2024-02-28,Tanya Young,West,Phone,Technology,1571.03,1,0.07,118.38
bO-2556-309536,2023-02-14,Michael Rowe,East,Monitor,Technology,1020.88,5,0.41,384.97
nZ-9844-541909,2025-03-11,Sarah Cook,South,Chair,Furniture,1530.74,4,0.08,58.88
oe-4465-139391,2023-04-25,Mckenzie Garcia,Central,Laptop,Technology,1694.94,6,0.3,536.63
Wl-2374-428967,2020-09-15,Laura Clark,East,Pen,Office Supplies,427.06,4,0.32,94.98
Ey-5643-018490,2020-05-28,Peter Wong,East,Laptop,Technology,797.81,1,0.26,345.75
CP-9769-491044,2023-07-17,Marc Lopez,East,Monitor,Technology,564.73,2,0.14,5.18
gq-2426-166460,2021-04-13,Patrick Knight,East,Paper,Office Supplies,1267.69,1,,-152.15
ZN-1807-169460,2023-11-25,Christy Tran,Central,Phone,Technology,1109.1,10,0.38,-54.61
vc-3527-007180,2022-06-03,Paul Tucker,West,Laptop,Technology,800.06,1,0.34,-62.06
JF-8188-768449,2022-03-13,Michelle Bautista,West,Printer,Technology,1509.07,10,,116.83
KV-7348-197623,2020-10-08,Patricia Medina,Central,Stapler,Office Supplies,,8,0.26,0.0
KJ-4125-425767,2021-02-24,Lisa Molina,West,Pen,Office Supplies,898.29,5,0.31,368.05
Iq-5352-595663,2022-01-29,George Berry,South,Laptop,Technology,1937.71,6,0.36,25.62
Bp-8825-540626,2021-06-19,Holly Jenkins,Central,Paper,Office Supplies,115.08,10,0.01,30.89
sh-7687-348499,2021-09-29,Melissa Gray,West,Chair,Furniture,1201.52,3,0.49,-87.33
Gc-3409-312320,2022-08-30,Beth Lindsey,Central,Monitor,Technology,316.12,5,0.32,130.94
eY-1792-341646,2022-11-29,Dr. Kevin Horne,East,Bookcase,Furniture,,8,0.29,0.0
As-9018-827651,2023-01-13,Alicia Ford,West,Table,Furniture,1643.87,3,0.49,713.02
gF-7534-693707,2021-03-26,Antonio Contreras,Central,Phone,Technology,162.37,7,0.05,63.25
Ct-8221-298770,2020-10-01,Sarah Gilbert,East,Paper,Office Supplies,1158.6,7,0.02,444.58
pl-8504-518577,2020-11-26,Donald Grimes,South,Paper,Office Supplies,1726.02,10,0.1,-189.74
Or-3083-813710,2021-10-03,Randy Anderson,East,Laptop,Technology,695.19,3,0.48,169.78
tD-9611-253393,2021-10-10,,Central,Pen,Office Supplies,1174.56,1,,-122.26
Og-2148-719762,2021-06-03,Molly Jackson,East,Stapler,Office Supplies,59.72,4,0.31,-11.66
ya-7444-229208,2023-07-06,Kathryn Price,East,Table,Furniture,660.04,2,0.35,118.87
Ea-9250-705065,2022-05-20,Jeremy Conway,Central,Desk,Furniture,784.33,4,0.01,-95.01
qS-4740-092779,2024-09-18,,South,Pen,Office Supplies,181.95,7,0.19,27.05
XE-4679-248201,2021-11-14,Jessica Newman,Central,Desk,Furniture,213.65,7,0.41,68.85
Nx-0607-159103,2024-07-22,Yolanda Collins,East,Paper,Office Supplies,1163.08,10,0.05,246.62
kk-6934-059216,2022-04-25,Ralph Schmidt,Central,Chair,Furniture,797.44,5,0.38,138.27
Qn-2819-594091,2022-09-05,Chelsea Matthews,East,Stapler,Office Supplies,537.29,2,0.12,267.93
dk-7883-704522,2023-01-03,Sara Brown,Central,Phone,Technology,1062.93,10,0.16,301.71
sb-7874-081411,2022-08-04,Julie Hodges,West,Printer,Technology,821.03,6,0.45,394.37
fN-6033-823134,2022-04-23,Allen Smith,Central,Monitor,Technology,1967.63,3,0.13,651.94
Mn-2539-951227,2024-07-24,,East,Stapler,Office Supplies,247.26,6,0.07,47.57
OA-1256-224387,2021-02-23,Dylan Dean,Central,Label,Office Supplies,599.27,3,0.4,-52.38
fz-1219-740867,2024-11-07,Dennis Anthony,East,Stapler,Office Supplies,1927.16,9,0.13,-525.85
jW-2040-940522,2023-09-07,Eric Le,East,Table,Furniture,1157.63,3,,-336.41
Ym-5930-411934,2022-05-18,Kenneth Grant,East,Bookcase,Furniture,1340.7,8,0.25,-357.58
gF-4997-715888,2024-09-02,Andrew Patel,Central,Label,Office Supplies,1720.8,8,0.29,-444.73
zj-8551-722116,2024-09-24,Antonio Navarro,South,Label,Office Supplies,1429.21,2,,95.14
sG-9241-034387,2024-03-25,James Roberts,South,Monitor,Technology,431.36,4,0.27,71.39
Zn-2773-091011,2021-10-19,John Thompson,East,Label,Office Supplies,1252.76,9,0.29,256.79
aU-5369-236956,2021-03-19,,South,Printer,Technology,884.16,1,0.34,240.58
PP-5038-194139,2022-09-09,Regina Mitchell,South,Desk,Furniture,21.78,7,0.02,0.56
qW-3157-115645,2021-07-08,Hannah Roberson,Central,Table,Furniture,1952.19,4,0.09,883.79
LZ-6337-201031,2023-06-23,Darrell Hughes,West,Chair,Furniture,1402.16,6,0.1,396.26
Ad-6159-996448,2024-05-18,Jose Gonzalez,East,Table,Furniture,1364.43,4,0.48,-94.32
vJ-9075-184685,2021-12-07,Kevin Wade,West,Label,Office Supplies,774.12,4,0.34,328.63
oS-6850-507763,2020-05-14,Gregory Booth,Central,Chair,Furniture,235.43,6,0.17,-15.17
mt-8431-701073,2020-12-28,Allison Braun,West,Phone,Technology,1940.33,5,0.42,28.6
zG-9251-094245,2024-12-06,Mrs. Sarah Powell,Central,Stapler,Office Supplies,363.25,9,0.27,55.86
hR-2621-777151,2024-01-21,,East,Stapler,Office Supplies,,6,0.03,0.0
ao-0902-631653,2022-08-01,,West,Table,Furniture,1012.9,8,0.1,459.78
BY-4973-650780,2025-03-17,Mr. Raymond Compton,South,Laptop,Technology,411.24,5,0.14,-99.81
jg-3933-667413,2022-06-05,Kimberly Krause,West,Laptop,Technology,1633.34,1,0.12,687.65
Xw-3253-652540,2021-07-24,Tony Duran,East,Stapler,Office Supplies,158.76,3,0.38,46.07
be-7552-659106,2025-04-14,Michele Ruiz,East,Monitor,Technology,1155.87,4,0.04,-90.26
bQ-0613-890549,2021-07-11,Calvin Marshall,Central,Laptop,Technology,1620.53,10,0.36,304.73
Wn-2856-705255,2024-03-18,William Garcia,Central,Table,Furniture,1259.32,1,0.14,-291.33
RS-6901-864759,2023-01-18,Dylan Brown,Central,Phone,Technology,345.37,3,0.4,30.0
TP-3323-179300,2021-05-27,Nathan Hood,Central,Table,Furniture,1456.96,6,0.27,503.93
zs-3576-116503,2020-12-15,Jessica Freeman,South,Monitor,Technology,,4,0.14,0.0
AB-6291-606285,2020-10-04,Mary Martin,East,Bookcase,Furniture,1051.13,9,0.05,-17.23
rQ-6109-958011,2021-11-07,Beverly Shaffer,West,Printer,Technology,1434.47,1,0.24,637.91
wt-9366-816640,2023-12-02,,Central,Table,Furniture,1366.33,5,0.34,401.39
DP-9451-949407,2021-09-30,Jessica Simmons,South,Monitor,Technology,1669.55,1,,-258.05
Sf-3135-655745,2025-01-26,Mark Lopez,East,Table,Furniture,1323.69,1,0.09,-0.09
ev-5368-412497,2020-07-27,Calvin Coleman,West,Monitor,Technology,1945.92,6,0.21,962.08
ZC-9231-426828,2024-11-24,Maria Moody,Central,Paper,Office Supplies,414.81,9,0.45,-56.56
kE-0206-783414,2023-09-02,Hannah Smith,South,Desk,Furniture,1956.21,3,0.17,384.04
eL-1471-860787,2022-04-27,Teresa Kelly,Central,Laptop,Technology,691.74,8,0.08,235.57
cN-6783-920308,2025-01-15,Megan Williams,Central,Bookcase,Furniture,380.09,9,0.03,-99.4
lG-7776-811182,2023-12-27,Lori Todd,Central,Laptop,Technology,127.16,4,0.38,53.83
Lp-5747-726885,2022-10-06,Tyler Khan,Central,Printer,Technology,31.34,1,0.08,0.63
pN-8852-605495,2024-09-24,Ryan Livingston PhD,East,Pen,Office Supplies,600.03,4,,101.9
Rt-8381-358820,2020-10-08,Elizabeth Shelton,West,Printer,Technology,1034.78,10,0.49,301.34
Dl-5386-629018,2020-07-09,Jessica Byrd,East,Pen,Office Supplies,1305.16,3,0.26,-369.64
fI-6494-372196,2022-05-18,Linda Allen,West,Printer,Technology,1739.49,6,0.01,730.21
Eu-6789-511855,2020-06-26,Teresa Townsend,South,Table,Furniture,598.62,1,0.08,-172.08
cN-9020-666737,2024-10-31,Garrett Morrow,South,Table,Furniture,204.94,4,,20.42
Kx-4484-923254,2024-11-30,Randall Perez,Central,Monitor,Technology,980.61,9,0.13,-155.88
Kl-2770-502686,2021-03-28,Dr. Jonathan Price,East,Printer,Technology,1766.01,10,0.18,-29.01
gm-9088-137514,2024-12-01,Angela Brewer,East,Desk,Furniture,1729.26,7,0.14,-482.78
TJ-5248-320808,2021-05-10,Wendy Hall,East,Label,Office Supplies,1871.34,9,0.32,240.32
nb-5707-356413,2023-12-31,Terry Nguyen,West,Monitor,Technology,758.79,9,0.04,-131.31
sV-7573-176103,2023-04-01,Christopher Simmons,West,Monitor,Technology,1938.88,8,0.49,-43.57
Ze-1859-208599,2020-12-17,Cynthia Collins,East,Laptop,Technology,740.0,6,0.19,-149.51
xy-8695-815898,2023-05-02,Lisa Fields,South,Printer,Technology,1975.09,2,0.36,799.14
OM-7304-879433,2022-02-10,Michael Fitzgerald,East,Monitor,Technology,,4,0.39,0.0
jF-9782-902677,2023-09-14,Darren Sanchez,West,Phone,Technology,776.94,4,0.08,-55.04
SW-5756-008334,2024-05-29,Jack Reed,West,Pen,Office Supplies,756.65,6,0.25,-112.91
qQ-5984-004719,2023-05-15,Howard Silva,Central,Chair,Furniture,153.78,8,0.38,61.18
Bx-1567-960507,2023-08-26,Joshua Harris,South,Chair,Furniture,568.39,9,0.17,283.36
cQ-0011-541455,2020-06-14,Richard Callahan,Central,Monitor,Technology,868.14,4,0.28,408.2
Yx-2537-349007,2022-04-18,Troy Freeman,Central,Paper,Office Supplies,881.16,7,0.4,413.04
mg-1143-187331,2021-10-17,Dawn Williamson,South,Desk,Furniture,665.11,10,0.11,181.64
Ch-6003-725959,2023-05-05,Rachel Hamilton,West,Chair,Furniture,757.11,2,0.38,162.55
Gw-9053-956030,2024-01-03,Zoe Middleton,West,Chair,Furniture,1063.79,7,0.24,374.09
Mw-3332-337892,2021-09-06,Diana Wilson,East,Printer,Technology,943.51,2,0.38,-45.72
Gb-4186-844706,2022-07-29,Elizabeth Morgan,Central,Desk,Furniture,1713.92,1,,-324.05
ns-2067-444743,2023-10-07,Jeffery Edwards,South,Phone,Technology,426.01,3,0.12,40.33
PM-6216-026749,2021-11-01,Christina Hernandez,West,Laptop,Technology,1599.68,1,0.47,344.24
AK-6760-335913,2020-08-10,Amy Wright,Central,Bookcase,Furniture,1104.97,10,0.15,328.7
xC-5753-879490,2021-12-10,Hannah Robinson,East,Bookcase,Furniture,1595.52,6,0.04,436.43
tZ-4113-117488,2021-04-19,Susan Shepard,South,Stapler,Office Supplies,1755.06,6,0.05,555.73
Ez-2277-826003,2023-04-01,Meagan King,South,Printer,Technology,991.01,5,0.35,125.08
fw-2200-315177,2023-09-30,Hailey Case,Central,Label,Office Supplies,1887.69,9,0.41,-183.76
XE-9846-648736,2023-10-31,Jennifer Scott,West,Label,Office Supplies,22.3,2,0.17,9.18
VP-9140-306649,2022-02-28,Bryan Deleon,South,Stapler,Office Supplies,103.4,9,0.09,-30.79
aq-8362-094331,2022-03-25,Walter Schwartz,East,Label,Office Supplies,1018.93,3,0.24,172.18
Ce-8965-624315,2024-08-30,Laura Hunt,South,Phone,Technology,1222.32,10,0.45,-177.63
To-7662-636926,2023-03-20,Lisa Johnson,West,Monitor,Technology,312.63,2,0.25,146.03
ex-0677-527427,2024-12-01,Harry Yu,East,Bookcase,Furniture,1814.58,9,0.01,-12.45
wd-0409-049159,2023-11-07,Edward Kelley,Central,Table,Furniture,1010.69,8,0.17,71.59
yB-8470-648254,2021-10-13,Robin Lewis,Central,Phone,Technology,1775.54,9,0.18,-327.45
Ho-1211-206652,2024-06-23,Kevin Haynes,Central,Table,Furniture,,5,0.3,0.0
Wj-0267-627259,2023-03-07,,West,Pen,Office Supplies,1579.51,6,0.44,257.04
NT-6266-662720,2025-03-19,Brian Diaz,Central,Laptop,Technology,537.28,6,0.22,-47.86
Ev-4007-985187,2023-11-29,Angela Hamilton,Central,Table,Furniture,948.87,4,0.14,366.02
pd-6618-954661,2023-02-16,Steven Fisher,South,Paper,Office Supplies,1225.43,9,0.24,23.24
VX-9033-838048,2022-05-25,Jamie Cross,Central,Monitor,Technology,1824.84,10,0.46,491.44
lc-1448-210563,2021-04-25,Stephen Miller,East,Monitor,Technology,862.48,6,0.29,-81.36
Uh-5175-468781,2025-03-21,Robert Bell,South,Chair,Furniture,1158.1,1,0.41,266.7
sK-2012-623969,2022-07-29,Amy Erickson,East,Pen,Office Supplies,1641.15,9,0.37,290.07
Mk-0689-855233,2025-04-11,Gina Morris,West,Bookcase,Furniture,1171.69,8,0.31,-32.8
SN-8626-821887,2021-04-30,,East,Label,Office Supplies,34.66,10,0.18,6.89
Jk-5389-990488,2022-06-08,Toni Franco,West,Printer,Technology,593.54,4,0.46,154.64
kJ-6664-081642,2021-12-01,James Hill,South,Chair,Furniture,1679.33,6,0.28,-320.11
ZT-2908-163602,2020-06-05,John Smith,South,Desk,Furniture,215.94,1,0.31,-44.77
xL-2079-217459,2025-01-14,Jennifer Nunez,Central,Bookcase,Furniture,226.52,9,0.15,90.84
oo-4297-581752,2023-09-19,Jeremiah Scott,Central,Table,Furniture,152.84,5,0.18,-26.91
Au-8191-533808,2021-11-08,Leslie Hall,East,Table,Furniture,1912.71,8,0.06,75.78
Uy-2091-596939,2022-12-31,Kenneth Rodgers,East,Bookcase,Furniture,1387.81,1,0.36,-204.62
fR-1303-712205,2024-10-12,Matthew Garner,Central,Phone,Technology,1443.66,9,0.14,711.57
PL-2619-869937,2020-09-25,Andrea White,South,Bookcase,Furniture,1844.95,8,0.2,-103.13
WJ-5350-254469,2021-05-12,Robert Mccarthy,West,Table,Furniture,1180.37,4,0.02,-68.74
Gf-4752-149408,2023-02-17,Virginia Caldwell,East,Desk,Furniture,240.79,4,0.04,-28.25
KD-3492-756432,2021-03-26,Anna Freeman,East,Pen,Office Supplies,924.63,2,0.02,152.82
zP-9387-979949,2021-02-26,Tammy White,Central,Table,Furniture,131.55,10,0.39,42.85
gb-7368-520474,2020-11-14,Jennifer Castro,Central,Printer,Technology,1841.86,6,0.14,620.37
HJ-0296-521012,2022-05-15,Derek Hawkins,Central,Paper,Office Supplies,457.38,9,0.33,-89.37
bh-0735-933315,2024-02-29,Megan Montes,West,Laptop,Technology,1240.96,1,0.16,-133.8
Ot-9945-946610,2023-07-09,Debra Berry,East,Desk,Furniture,356.5,3,0.47,-82.18
ql-8706-853087,2021-06-02,Jody Hayes,West,Label,Office Supplies,1431.74,3,0.19,137.92
je-3074-146910,2020-07-13,Anthony Hernandez,South,Stapler,Office Supplies,,8,0.01,0.0
xZ-5614-579051,2023-03-01,Colton Smith,Central,Label,Office Supplies,852.07,5,0.21,347.34
Wa-0466-259278,2020-08-12,Paul Mayer,West,Desk,Furniture,597.44,5,0.15,26.76
AC-2339-796142,2023-10-07,Keith Thomas,West,Label,Office Supplies,1342.36,10,0.33,500.9
NO-8673-369896,2021-03-13,Sean Oliver,West,Label,Office Supplies,1995.5,5,0.4,292.75
as-7462-751769,2023-06-05,Gabrielle Lucas,West,Phone,Technology,850.95,3,0.21,391.29
VM-1689-736229,2023-05-13,Marie Anderson,West,Monitor,Technology,563.05,5,0.44,134.63
Vx-5236-066983,2024-12-29,Cory Taylor,Central,Chair,Furniture,1248.12,8,0.2,472.31
eF-1100-592373,2022-10-21,Daniel Jones,West,Monitor,Technology,83.22,7,0.13,-24.22
an-0270-168209,2021-06-16,,East,Phone,Technology,1705.4,1,0.16,82.79
Mw-2585-844130,2022-07-02,John Castillo,South,Desk,Furniture,567.18,5,0.22,-132.76
Ed-1151-169163,2024-03-25,Pamela Nelson,South,Phone,Technology,490.62,1,,214.83
ls-1710-315830,2023-01-24,Melinda Haynes,Central,Paper,Office Supplies,1693.42,2,0.21,533.81
TS-5197-725762,2024-05-06,Elizabeth Logan,South,Desk,Furniture,821.58,6,0.24,341.67
Vc-4963-465773,2024-03-12,Natalie Mendez,West,Bookcase,Furniture,1405.4,2,0.12,-215.29
IP-5540-857968,2022-07-16,William Mendoza,East,Paper,Office Supplies,273.07,7,0.23,12.0
rR-5818-418073,2025-04-18,Alexis Hood,South,Monitor,Technology,1639.82,8,0.12,-485.22
zv-7803-801291,2020-12-21,Joseph Smith,East,Label,Office Supplies,16.93,1,0.48,3.74
an-3487-876923,2023-09-23,Amy Goodman,Central,Bookcase,Furniture,963.42,7,0.24,-74.39
ei-1685-136976,2021-03-12,,South,Laptop,Technology,1432.33,2,0.01,-156.01
fV-0373-791052,2022-06-29,Ronald Park,East,Desk,Furniture,,6,0.37,0.0
CD-2469-679486,2023-04-15,,East,Paper,Office Supplies,626.22,7,0.2,134.68
rN-1121-229782,2024-03-22,Joseph Torres,West,Table,Furniture,1576.61,2,0.1,132.37
PM-3147-504491,2023-01-08,Nathaniel Stevens,South,Phone,Technology,1149.67,2,,-303.4
kA-2711-621479,2022-03-07,Tanya Collins,Central,Paper,Office Supplies,1111.48,10,,229.16
Zm-4039-118784,2021-07-04,Amber Newman,East,Phone,Technology,1836.84,4,0.18,645.97
Rw-6747-795654,2020-06-14,Christopher Pennington,East,Phone,Technology,1895.05,3,,678.46
km-7542-540846,2021-11-04,Dennis Cook,East,Chair,Furniture,221.09,1,0.06,104.07
